Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_2,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
72ND AV & INTERNATIONAL BLVD,Oakland,CA,,377,USCGeocoder,1,31.247,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1100 BELLA VISTA AV,Oakland,CA,,378,USCGeocoder,1,187.5169,,4.1,,37.8007216,-122.2353945,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
8900 THERMAL ST,Oakland,CA,,379,USCGeocoder,1,171.8228,,4.1,,37.7566858,-122.1602874,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1900 E 25TH ST,Oakland,CA,,380,USCGeocoder,1,234.3764,,4.1,,37.7943729,-122.2325597,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
GRAND AV & LEE ST,Oakland,CA,,381,USCGeocoder,1,31.2459,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
62ND AV & HAYES ST,Oakland,CA,,382,USCGeocoder,1,31.2632,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
SEMINARY AV & SUNNYMERE AV,Oakland,CA,,383,USCGeocoder,1,31.3303,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
KELLER AV & MOUNTAIN BLVD,Oakland,CA,,384,USCGeocoder,1,31.2821,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
8900 MACARTHUR BLVD,Oakland,CA,,385,USCGeocoder,1,187.5227,,4.1,,37.7563816,-122.1612732,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
48TH ST & SHATTUCK AV,Oakland,CA,,386,USCGeocoder,1,31.2537,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7100 LOCKWOOD ST,Oakland,CA,,387,USCGeocoder,1,187.4798,,4.1,,37.7641565,-122.1817735,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
300 LENOX AV,Oakland,CA,,388,USCGeocoder,1,46.8703,,4.1,,37.8112278947718,-122.257485755102,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4884.95311633218,Meters,03,StreetSegmentInterpolation
MORAGA AV & THORNHILL DR,Oakland,CA,,389,USCGeocoder,1,31.2777,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2700 COOLIDGE AV,Oakland,CA,,390,USCGeocoder,1,172.0008,,4.1,,37.7890002,-122.216531,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1800 40TH AV,Oakland,CA,,391,USCGeocoder,1,203.2282,,4.1,,37.7765864,-122.2160475,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
73RD AV & FRESNO ST,Oakland,CA,,392,USCGeocoder,1,46.6626,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
0 7TH ST,Oakland,CA,,393,USCGeocoder,1,203.1499,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2300 E 23RD ST,Oakland,CA,,394,USCGeocoder,1,109.363,,4.1,,37.7902936129501,-122.230073325114,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2348.33486453677,Meters,03,StreetSegmentInterpolation
7600 NEY AV,Oakland,CA,,395,USCGeocoder,1,31.2164,,4.1,,37.7684962425446,-122.16871580263,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6918.79983624024,Meters,03,StreetSegmentInterpolation
1200 FRANKLIN ST,Oakland,CA,,396,USCGeocoder,1,46.722,,4.1,,37.8024245804356,-122.27079364803,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2040.0732733449,Meters,03,StreetSegmentInterpolation
700 37TH ST,Oakland,CA,,397,USCGeocoder,1,109.3959,,4.1,,37.8265291412517,-122.270166729707,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5015.51079648407,Meters,03,StreetSegmentInterpolation
2500 68TH AV,Oakland,CA,,398,USCGeocoder,1,218.677,,4.1,,37.7655526,-122.184507,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
45TH ST & WEST ST,Oakland,CA,,399,USCGeocoder,1,31.4462,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2900 NICOL AV,Oakland,CA,,400,USCGeocoder,1,46.8787,,4.1,,37.7937649838207,-122.216252833903,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2551.37535517872,Meters,03,StreetSegmentInterpolation
1700 8TH AV,Oakland,CA,,401,USCGeocoder,1,234.3731,,4.1,,37.8079322,-122.3004949,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 OAK ST,Oakland,CA,,402,USCGeocoder,1,234.398,,4.1,,37.7979839,-122.261606,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
66TH AV & BANCROFT AV,Oakland,CA,,403,USCGeocoder,1,31.2334,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7900 HILLMONT DR,Oakland,CA,,404,USCGeocoder,1,171.9503,,4.1,,37.7672767,-122.1632214,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
E 16TH ST & 62ND AV,Oakland,CA,,405,USCGeocoder,1,31.1071,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
9000 A ST,Oakland,CA,,406,USCGeocoder,1,46.9515,,4.1,,37.7490554040509,-122.176287208664,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2008.26156950928,Meters,03,StreetSegmentInterpolation
4400 MARKET ST,Oakland,CA,,407,USCGeocoder,1,187.529,,4.1,,37.8339279,-122.2727987,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
900 76TH AV,Oakland,CA,,408,USCGeocoder,1,125.0161,,4.1,,37.7529592781902,-122.192686916824,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4364.70153636904,Meters,03,StreetSegmentInterpolation
900 36TH ST,Oakland,CA,,409,USCGeocoder,1,249.9852,,4.1,,37.7727741,-122.223597,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4000 EDWARDS AV,Oakland,CA,,410,USCGeocoder,1,234.4108,,4.1,,37.7750399,-122.1656635,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3000 E 17TH ST,Oakland,CA,,411,USCGeocoder,1,203.1683,,4.1,,37.7814783425809,-122.22485195287,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3252.5833005067,Meters,03,StreetSegmentInterpolation
5400 TRASK ST,Oakland,CA,,412,USCGeocoder,1,187.4729,,4.1,,37.773591,-122.1966787,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
7300 LOCKWOOD ST,Oakland,CA,,413,USCGeocoder,1,46.8779,,4.1,,37.7629975246395,-122.181087237344,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,7500.00967364479,Meters,03,StreetSegmentInterpolation
41ST ST & SHAFTER AV,Oakland,CA,,414,USCGeocoder,1,31.2583,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2600 25TH AV,Oakland,CA,,415,USCGeocoder,1,234.4115,,4.1,,37.7906466,-122.2245753,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
5TH ST & MANDELA PKWY,Oakland,CA,,416,USCGeocoder,1,15.4914,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
900 GROSVENOR PL,Oakland,CA,,417,USCGeocoder,1,62.649,,4.1,,37.8071912420622,-122.230969991164,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1721.94159975462,Meters,03,StreetSegmentInterpolation
2000 96TH AV,Oakland,CA,,418,USCGeocoder,1,78.1315,,4.1,,37.7487269442896,-122.165014342314,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2557.50165635278,Meters,03,StreetSegmentInterpolation
700 54TH ST,Oakland,CA,,419,USCGeocoder,1,234.5106,,4.1,,37.839339,-122.2672589,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 92ND AV,Oakland,CA,,420,USCGeocoder,1,62.5418,,4.1,,37.7432277643991,-122.184667217594,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,519.941338608041,Meters,03,StreetSegmentInterpolation
4100 HOWE ST,Oakland,CA,,421,USCGeocoder,1,62.5185,,4.1,,37.8269883323379,-122.25323133854,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4490.41360158054,Meters,03,StreetSegmentInterpolation
3200 KEMPTON AV,Oakland,CA,,422,USCGeocoder,1,46.8986,,4.1,,37.8186950216271,-122.257470701517,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2050.28350096894,Meters,03,StreetSegmentInterpolation
2600 MARTIN LUTHER KING JR WY,Oakland,CA,,423,USCGeocoder,1,46.884,,4.1,,37.8163298168024,-122.271697113054,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,92.6775147928994,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1760.58354273112,Meters,03,StreetSegmentInterpolation
28TH ST & BROADWAY,Oakland,CA,,424,USCGeocoder,1,15.5881,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
600 APGAR ST,Oakland,CA,,425,USCGeocoder,1,46.9126,,4.1,,37.8281861010795,-122.2681410038,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1491.3906108113,Meters,03,StreetSegmentInterpolation
16TH ST & MARKET ST,Oakland,CA,,426,USCGeocoder,1,31.2723,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
400 STOW AV,Oakland,CA,,427,USCGeocoder,1,93.8034,,4.1,,37.8035721985528,-122.251164812722,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3796.52513263235,Meters,03,StreetSegmentInterpolation
2500 CASTELLO ST,Oakland,CA,,428,USCGeocoder,1,203.151,,4.1,,37.7972899,-122.2188236,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1900 MYRTLE ST,Oakland,CA,,429,USCGeocoder,1,31.3175,,4.1,,37.811886615773,-122.280679868845,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2632.09862899315,Meters,03,StreetSegmentInterpolation
500 43RD ST,Oakland,CA,,430,USCGeocoder,1,62.5007,,4.1,,37.8316375625708,-122.263866896997,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,10027.1260655997,Meters,03,StreetSegmentInterpolation
2700 E 17TH ST,Oakland,CA,,431,USCGeocoder,1,218.7721,,4.1,,37.7832268425271,-122.229143544144,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2396.3172533256,Meters,03,StreetSegmentInterpolation
1600 FILBERT ST,Oakland,CA,,432,USCGeocoder,1,31.2607,,4.1,,37.8103221627453,-122.282340889939,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3178.08611239959,Meters,03,StreetSegmentInterpolation
24TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,,433,USCGeocoder,1,31.2367,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1900 87TH AV,Oakland,CA,,434,USCGeocoder,1,265.6058,,4.1,,37.7539107,-122.1705541,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
12TH ST & MANDELA PKWY,Oakland,CA,,435,USCGeocoder,1,31.2632,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
9500 HOLLY ST,Oakland,CA,,436,USCGeocoder,1,203.1251,,4.1,,37.747026,-122.1705308,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3900 RUBY ST,Oakland,CA,,437,USCGeocoder,1,78.2072,,4.1,,37.8277319062431,-122.262235985346,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4946.12826269865,Meters,03,StreetSegmentInterpolation
200 LENOX AV,Oakland,CA,,438,USCGeocoder,1,46.7136,,4.1,,37.8124498658485,-122.258362500069,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4322.9602042418,Meters,03,StreetSegmentInterpolation
2100 45TH AV,Oakland,CA,,439,USCGeocoder,1,109.3979,,4.1,,37.7756609680395,-122.208580557631,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2252.57501365338,Meters,03,StreetSegmentInterpolation
100 13TH ST,Oakland,CA,,440,USCGeocoder,1,234.3776,,4.1,,37.8009311577214,-122.264482908714,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2623.3938047667,Meters,03,StreetSegmentInterpolation
2800 LAKESHORE AV,Oakland,CA,,441,USCGeocoder,1,187.4679,,4.1,,37.807723,-122.2489532,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4600 INTERNATIONAL BLVD,Oakland,CA,,442,USCGeocoder,1,31.2458,,4.1,,37.7709721567381,-122.2116163992,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1611.63280970859,Meters,03,StreetSegmentInterpolation
98TH AV & A ST,Oakland,CA,,443,USCGeocoder,1,15.6273,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
E 12TH ST & HIGH ST,Oakland,CA,,444,USCGeocoder,1,15.6074,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7900 HOLLY ST,Oakland,CA,,445,USCGeocoder,1,187.5012,,4.1,,37.7586473,-122.1788245,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2200 88TH AV,Oakland,CA,,446,USCGeocoder,1,78.1241,,4.1,,37.7550122378739,-122.166614527565,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2958.93238657247,Meters,03,StreetSegmentInterpolation
